REQUEST_YRQTR,GEO_CONTINENT,STRIPE,BOOKED_AMOUNT
2011-Q3,APAC,RF,4303931.772200707
2011-Q3,APAC,Software,7069472.637482009
2011-Q3,Americas,Academic,4310852.350954722
2011-Q3,Americas,Core Test,2.606528834472688E7
2011-Q3,Americas,Data Acquisition,3.119307270806193E7
2011-Q3,Americas,Embedded Systems,1.9569134288643796E7
2011-Q3,Americas,Global Services,2459968.245109106
2011-Q3,Americas,No Stripe Assigned,291858.0319644953
2011-Q3,Americas,RF,4441274.596309615
2011-Q3,Americas,Software,1.6574886667167071E7
2011-Q3,EMEIA,Academic,5106210.057287877
2011-Q3,EMEIA,Core Test,2.0769468441769063E7
2011-Q3,EMEIA,Data Acquisition,2.6979889352442883E7
2011-Q3,EMEIA,Embedded Systems,1.5692684421542035E7
2011-Q3,EMEIA,Global Services,2837396.999367602
2011-Q3,EMEIA,No Stripe Assigned,665.3675311649233
2011-Q3,EMEIA,RF,6956444.698204986
2011-Q3,EMEIA,Software,1.6936941881526135E7
2011-Q4,APAC,Academic,3365175.6226666993
2011-Q4,APAC,Core Test,1.7262356040163856E7
2011-Q4,APAC,Data Acquisition,2.3284287985004116E7
2011-Q4,APAC,Embedded Systems,7870753.030180573
2011-Q4,APAC,Global Services,1723918.7504113344
2011-Q4,APAC,No Stripe Assigned,1628.2348660572156
2011-Q4,APAC,RF,4638854.443648133
2011-Q4,APAC,Software,7796014.397222646
2011-Q4,Americas,Academic,4265345.041377261
2011-Q4,Americas,Core Test,2.4362971555342138E7
2011-Q4,Americas,Data Acquisition,3.012396837641629E7
2011-Q4,Americas,Embedded Systems,1.8131047179377135E7
2011-Q4,Americas,Global Services,2259566.433201417
2011-Q4,Americas,No Stripe Assigned,427800.6442438183
2011-Q4,Americas,RF,4373362.672453471
2011-Q4,Americas,Software,1.7587300339315247E7
2011-Q4,EMEIA,Academic,5750407.767489847
2011-Q4,EMEIA,Core Test,2.248173778802732E7
2011-Q4,EMEIA,Data Acquisition,3.0421797294166278E7
2011-Q4,EMEIA,Embedded Systems,1.7492866009063564E7
2011-Q4,EMEIA,Global Services,2598861.2128809476
2011-Q4,EMEIA,RF,6328067.306554397
2011-Q4,EMEIA,Software,2.0743091021134272E7
2012-Q1,APAC,Academic,2602588.367056839
2012-Q1,APAC,Core Test,1.8825264227370683E7
2012-Q1,APAC,Data Acquisition,2.2741435155252416E7
2012-Q1,APAC,Embedded Systems,8399059.139897216
2012-Q1,APAC,Global Services,4023577.4200472706
2012-Q1,APAC,No Stripe Assigned,4463.196474614304
2012-Q1,APAC,RF,3129905.300383018
2012-Q1,APAC,Software,8406675.56836069
2012-Q1,Americas,Academic,4137859.707812512
2012-Q1,Americas,Core Test,2.5933578364512403E7
2012-Q1,Americas,Data Acquisition,2.9401543516471744E7
2012-Q1,Americas,Embedded Systems,1.7565085381708767E7
2012-Q1,Americas,Global Services,3633382.8114985297
2012-Q1,Americas,No Stripe Assigned,292.88708649423904
2012-Q1,Americas,RF,2928576.2404879546
2012-Q1,Americas,Software,1.6594512016539693E7
2012-Q1,EMEIA,Academic,4501193.80932399
2012-Q1,EMEIA,Core Test,1.894465925453618E7
2012-Q1,EMEIA,Data Acquisition,2.574976989171723E7
2012-Q1,EMEIA,Embedded Systems,1.3475427065699853E7
2012-Q1,EMEIA,Global Services,2438941.5029708296
2012-Q1,EMEIA,No Stripe Assigned,2491.1807766894326
2012-Q1,EMEIA,RF,7935018.187460862
2012-Q1,EMEIA,Software,1.854237715674573E7
2012-Q2,APAC,Academic,2876721.6811798597
2012-Q2,APAC,Core Test,2.813103922966471E7
2012-Q2,APAC,Data Acquisition,2.899297215737378E7
2012-Q2,APAC,Embedded Systems,9330666.450712558
2012-Q2,APAC,Global Services,5192371.329473243
2012-Q2,APAC,RF,3840350.690924427
2012-Q2,APAC,Software,6961297.900577236
2012-Q2,Americas,Academic,4486212.623132851
2012-Q2,Americas,Core Test,3.700552377457338E7
2012-Q2,Americas,Data Acquisition,3.278062724202402E7
2012-Q2,Americas,Embedded Systems,1.623692396141202E7
2012-Q2,Americas,Global Services,8867823.113026332
2012-Q2,Americas,No Stripe Assigned,127710.73541140743
2012-Q2,Americas,RF,4166629.162082209
2012-Q2,Americas,Software,1.525441667331226E7
2012-Q2,EMEIA,Academic,4743301.327353759
2012-Q2,EMEIA,Core Test,2.1876060922865726E7
2012-Q2,EMEIA,Data Acquisition,2.5812385096336264E7
2012-Q2,EMEIA,Embedded Systems,1.3987130177988894E7
2012-Q2,EMEIA,Global Services,4677100.299666581
2012-Q2,EMEIA,No Stripe Assigned,1888.7546784899832
2012-Q2,EMEIA,RF,9592326.777679712
2012-Q2,EMEIA,Software,1.7368207093099996E7
2012-Q3,APAC,Academic,1948729.5769863862
2012-Q3,APAC,Core Test,1.841956199113931E7
2012-Q3,APAC,Data Acquisition,2.531873957270496E7
2012-Q3,APAC,Embedded Systems,9598012.46625781
2012-Q3,APAC,Global Services,2797922.8780296897
2012-Q3,APAC,No Stripe Assigned,487.0810055865922
2012-Q3,APAC,RF,3662237.0933904108
2012-Q3,APAC,Software,7008763.4039640725
2012-Q3,Americas,Academic,4487672.064218851
2012-Q3,Americas,Core Test,3.2295481513280123E7
2012-Q3,Americas,Data Acquisition,3.3590266880094096E7
2012-Q3,Americas,Embedded Systems,1.6832125569709025E7
2012-Q3,Americas,Global Services,6188725.716756661
2012-Q3,Americas,No Stripe Assigned,235993.5870969966
2012-Q3,Americas,RF,5362311.031596781
2012-Q3,Americas,Software,1.7043029395135164E7
2012-Q3,EMEIA,Academic,5039313.399999356
2012-Q3,EMEIA,Core Test,1.8072589639243636E7
2012-Q3,EMEIA,Data Acquisition,2.393118806377793E7
2012-Q3,EMEIA,Embedded Systems,1.4303595979465757E7
2012-Q3,EMEIA,Global Services,2708469.966557548
2012-Q3,EMEIA,No Stripe Assigned,596.5674774663539
2012-Q3,EMEIA,RF,5671722.210877967
2012-Q3,EMEIA,Software,1.4170428308126507E7
2012-Q4,APAC,Academic,3045051.3288842933
2012-Q4,APAC,Core Test,1.9893824856793545E7
2012-Q4,APAC,Data Acquisition,2.398183419352728E7
2012-Q4,APAC,Embedded Systems,1.0844272064008525E7
2012-Q4,APAC,Global Services,3031026.6744309096
2012-Q4,APAC,No Stripe Assigned,0.0
2012-Q4,APAC,RF,6555753.381498436
2012-Q4,APAC,Software,7165448.035959403
2012-Q4,Americas,Academic,5801324.638493211
2012-Q4,Americas,Core Test,2.912358179195169E7
2012-Q4,Americas,Data Acquisition,3.0270958697018735E7
2012-Q4,Americas,Embedded Systems,1.6443632738873608E7
2012-Q4,Americas,Global Services,3824012.821873909
2012-Q4,Americas,No Stripe Assigned,289496.8580226393
2012-Q4,Americas,RF,5743440.444716767
2012-Q4,Americas,Software,1.6943439548902187E7
2012-Q4,EMEIA,Academic,7147267.727053262
2012-Q4,EMEIA,Core Test,2.190844389646949E7
2012-Q4,EMEIA,Data Acquisition,2.917264580613387E7
2012-Q4,EMEIA,Embedded Systems,1.9213560703178905E7
2012-Q4,EMEIA,Global Services,4564624.919538378
2012-Q4,EMEIA,No Stripe Assigned,64.11283859592884
2012-Q4,EMEIA,RF,5467729.4498585
2012-Q4,EMEIA,Software,2.0537921362269018E7
2013-Q1,APAC,Academic,3369958.074383971
2013-Q1,APAC,Core Test,1.5737776869939622E7
2013-Q1,APAC,Data Acquisition,2.3339445807363283E7
2013-Q1,APAC,Embedded Systems,8877895.998320196
2013-Q1,APAC,Global Services,3770216.1318893563
2013-Q1,APAC,RF,8581137.137174463
2013-Q1,APAC,Software,7552570.345073017
2013-Q1,Americas,Academic,4629296.573968942
2013-Q1,Americas,Core Test,2.534611682519659E7
2013-Q1,Americas,Data Acquisition,2.9341268341511037E7
2013-Q1,Americas,Embedded Systems,1.6338423696622368E7
2013-Q1,Americas,Global Services,4499496.443697775
2013-Q1,Americas,No Stripe Assigned,1060986.8018051938
2013-Q1,Americas,RF,1.4064534976867814E7
2013-Q1,Americas,Software,1.7208534174566932E7
2013-Q1,EMEIA,Academic,4580937.161237821
2013-Q1,EMEIA,Core Test,2.0626457281977188E7
2013-Q1,EMEIA,Data Acquisition,2.6165268752524428E7
2013-Q1,EMEIA,Embedded Systems,1.6760963077666642E7
2013-Q1,EMEIA,Global Services,2219438.590557237
2013-Q1,EMEIA,No Stripe Assigned,2063.7840741238083
2013-Q1,EMEIA,RF,6230867.592491636
2013-Q1,EMEIA,Software,2.009325319366235E7
2013-Q2,APAC,Academic,2804180.9304146534
2013-Q2,APAC,Core Test,1.7300445660241775E7
2013-Q2,APAC,Data Acquisition,2.3014096154543553E7
2013-Q2,APAC,Embedded Systems,8165156.618277777
2013-Q2,APAC,Global Services,2952523.528223645
2013-Q2,APAC,RF,1.044130020959931E7
2013-Q2,APAC,Software,7541662.952593535
2013-Q2,Americas,Academic,5303160.531940046
2013-Q2,Americas,Core Test,2.5744849782697618E7
2013-Q2,Americas,Data Acquisition,3.078228347873453E7
2013-Q2,Americas,Embedded Systems,1.5441546105839958E7
2013-Q2,Americas,Global Services,4874936.605597867
2013-Q2,Americas,No Stripe Assigned,254457.0211466569
2013-Q2,Americas,RF,1.0806314685810212E7
2013-Q2,Americas,Software,1.4465337607684953E7
2013-Q2,EMEIA,Academic,5584066.074296836
2013-Q2,EMEIA,Core Test,2.1316507257704243E7
2013-Q2,EMEIA,Data Acquisition,2.510111871566189E7
2013-Q2,EMEIA,Embedded Systems,1.4458276524762828E7
2013-Q2,EMEIA,Global Services,4067144.490475984
2013-Q2,EMEIA,No Stripe Assigned,25022.977722772277
2013-Q2,EMEIA,RF,8369308.702743005
2013-Q2,EMEIA,Software,1.6126014085546367E7
2013-Q3,APAC,Academic,2779180.4259589734
2013-Q3,APAC,Core Test,1.5463136983812483E7
2013-Q3,APAC,Data Acquisition,2.3562513693660524E7
2013-Q3,APAC,Embedded Systems,8602060.608608028
2013-Q3,APAC,Global Services,2018010.4738716604
2013-Q3,APAC,RF,4990770.956202473
2013-Q3,APAC,Software,6449369.163824811
2013-Q3,Americas,Academic,5710184.264538719
2013-Q3,Americas,Core Test,3.2476363153942723E7
2013-Q3,Americas,Data Acquisition,3.3188310339659274E7
2013-Q3,Americas,Embedded Systems,1.7650515022835784E7
2013-Q3,Americas,Global Services,3467376.815774135
2013-Q3,Americas,No Stripe Assigned,189375.07511575418
2013-Q3,Americas,RF,9683682.598333852
2013-Q3,Americas,Software,1.6481743218777202E7
2013-Q3,EMEIA,Academic,5955941.736716962
2013-Q3,EMEIA,Core Test,2.0871190851388708E7
2013-Q3,EMEIA,Data Acquisition,2.6178689786677178E7
2013-Q3,EMEIA,Embedded Systems,1.4477686798410835E7
2013-Q3,EMEIA,Global Services,2560450.7121987096
2013-Q3,EMEIA,RF,9367402.536344646
2013-Q3,EMEIA,Software,1.5984722442694556E7
2013-Q4,APAC,Academic,4416630.592286656
2013-Q4,APAC,Core Test,1.847713891736021E7
2013-Q4,APAC,Data Acquisition,2.2811345710633717E7
2013-Q4,APAC,Embedded Systems,9872784.261475261
2013-Q4,APAC,Global Services,2485125.777412711
2013-Q4,APAC,RF,5167387.167848252
2013-Q4,APAC,Software,7892682.753661911
2013-Q4,Americas,Academic,4773741.454665941
2013-Q4,Americas,Core Test,2.7359224616456386E7
2013-Q4,Americas,Data Acquisition,3.4567682609209426E7
2013-Q4,Americas,Embedded Systems,1.825459371398059E7
2013-Q4,Americas,Global Services,3112239.2950924165
2013-Q4,Americas,No Stripe Assigned,161640.3489630182
2013-Q4,Americas,RF,6351999.899887298
2013-Q4,Americas,Software,1.7538579141957033E7
2013-Q4,EMEIA,Academic,6990939.553468352
2013-Q4,EMEIA,Core Test,2.1999136619652074E7
2013-Q4,EMEIA,Data Acquisition,2.9546370442491967E7
2013-Q4,EMEIA,Embedded Systems,1.7930624339305963E7
2013-Q4,EMEIA,Global Services,2875655.0759745436
2013-Q4,EMEIA,RF,8758861.320289597
2013-Q4,EMEIA,Software,2.1001437523657653E7
2014-Q1,APAC,Academic,3240504.1343411915
2014-Q1,APAC,Core Test,1.6193589626385977E7
2014-Q1,APAC,Data Acquisition,2.6013184261727292E7
2014-Q1,APAC,Embedded Systems,8003362.1772979535
2014-Q1,APAC,Global Services,2957754.3602232714
2014-Q1,APAC,RF,4081309.6155647943
2014-Q1,APAC,Software,8030698.339147368
2014-Q1,Americas,Academic,4481417.89865008
2014-Q1,Americas,Core Test,3.0778180110015046E7
2014-Q1,Americas,Data Acquisition,3.1518181468731172E7
2014-Q1,Americas,Embedded Systems,1.6317072003804054E7
2014-Q1,Americas,Global Services,3428035.7400331623
2014-Q1,Americas,No Stripe Assigned,37550.88517191628
2014-Q1,Americas,RF,7511948.164651836
2014-Q1,Americas,Software,1.748527182304695E7
2014-Q1,EMEIA,Academic,6063758.092336103
2014-Q1,EMEIA,Core Test,2.2045830391973197E7
2014-Q1,EMEIA,Data Acquisition,2.83119253483766E7
2014-Q1,EMEIA,Embedded Systems,1.6113151477763271E7
2014-Q1,EMEIA,Global Services,3235157.1112734387
2014-Q1,EMEIA,No Stripe Assigned,3707.373459808716
2014-Q1,EMEIA,RF,9890714.18754004
2014-Q1,EMEIA,Software,2.0903662275208477E7
2014-Q2,APAC,Academic,3114910.3565789917
2014-Q2,APAC,Core Test,2.702676897155855E7
2014-Q2,APAC,Data Acquisition,2.711418017502354E7
2014-Q2,APAC,Embedded Systems,9704187.983085206
2014-Q2,APAC,Global Services,4346904.161387968
2014-Q2,APAC,No Stripe Assigned,57899.31548057784
2014-Q2,APAC,RF,5560305.831014523
2014-Q2,APAC,Software,7215226.11994092
2014-Q2,Americas,Academic,6110458.19507643
2014-Q2,Americas,Core Test,3.699828194893874E7
2014-Q2,Americas,Data Acquisition,3.181073607937443E7
2014-Q2,Americas,Embedded Systems,1.8265647471079238E7
2014-Q2,Americas,Global Services,5448730.701661729
2014-Q2,Americas,No Stripe Assigned,3677.1341651676257
2014-Q2,Americas,RF,8299958.515921613
2014-Q2,Americas,Software,1.5859777577101216E7
2014-Q2,EMEIA,Academic,6756403.084119863
2014-Q2,EMEIA,Core Test,2.4808032554434508E7
2014-Q2,EMEIA,Data Acquisition,2.63810052259813E7
2014-Q2,EMEIA,Embedded Systems,1.6420520793989468E7
2014-Q2,EMEIA,Global Services,3438766.05336245
2014-Q2,EMEIA,No Stripe Assigned,77436.90386440836
2014-Q2,EMEIA,RF,1.010433631406245E7
2014-Q2,EMEIA,Software,1.7474240100787155E7
2014-Q3,APAC,Academic,2743713.8580597336
2014-Q3,APAC,Core Test,1.8938387063561935E7
2014-Q3,APAC,Data Acquisition,2.7253996043585986E7
2014-Q3,APAC,Embedded Systems,1.0027676887467073E7
2014-Q3,APAC,Global Services,3455005.903359268
2014-Q3,APAC,No Stripe Assigned,23853.28376639878
2014-Q3,APAC,RF,5615751.943051555
2014-Q3,APAC,Software,6887909.355958012
2014-Q3,Americas,Academic,5235771.367094566
2014-Q3,Americas,Core Test,2.8480987962266065E7
2014-Q3,Americas,Data Acquisition,3.620685945618929E7
2014-Q3,Americas,Embedded Systems,2.001884995871481E7
2014-Q3,Americas,Global Services,4217545.215505412
2014-Q3,Americas,No Stripe Assigned,25457.91664107694
2014-Q3,Americas,RF,1.2007974608475303E7
2014-Q3,Americas,Software,1.6482345117568772E7
2014-Q3,EMEIA,Academic,5506374.978355312
2014-Q3,EMEIA,Core Test,2.2886918651184592E7
2014-Q3,EMEIA,Data Acquisition,2.687604785042896E7
2014-Q3,EMEIA,Embedded Systems,1.5691885370488694E7
2014-Q3,EMEIA,Global Services,3526396.832554224
2014-Q3,EMEIA,Horizontal Products,161.67932343834156
2014-Q3,EMEIA,No Stripe Assigned,26.58248301864209
2014-Q3,EMEIA,RF,6609887.5702307625
2014-Q3,EMEIA,Software,1.6702498831894454E7
2014-Q4,APAC,Academic,4457550.397236852
2014-Q4,APAC,Core Test,2.3165821345407784E7
2014-Q4,APAC,Data Acquisition,2.9129400342581287E7
2014-Q4,APAC,Embedded Systems,1.0447062251532566E7
2014-Q4,APAC,Global Services,3496946.637051344
2014-Q4,APAC,No Stripe Assigned,6192.560629832632
2014-Q4,APAC,RF,7537654.51058755
2014-Q4,APAC,Software,7544869.840478168
2014-Q4,Americas,Academic,5692148.859882831
2014-Q4,Americas,Core Test,3.1237015609776158E7
2014-Q4,Americas,Data Acquisition,3.1283910812438987E7
2014-Q4,Americas,Embedded Systems,1.996154209960568E7
2014-Q4,Americas,Global Services,4312279.203537673
2014-Q4,Americas,No Stripe Assigned,5328.633593433033
2014-Q4,Americas,RF,1.0116581014361892E7
2014-Q4,Americas,Software,2.0318614720303785E7
2014-Q4,EMEIA,Academic,6727594.658213065
2014-Q4,EMEIA,Core Test,2.7140610558014967E7
2014-Q4,EMEIA,Data Acquisition,3.1035258598269667E7
2014-Q4,EMEIA,Embedded Systems,1.7877625801470608E7
2014-Q4,EMEIA,Global Services,3826474.701860773
2014-Q4,EMEIA,No Stripe Assigned,5821.19160498665
2014-Q4,EMEIA,RF,1.0434582572338192E7
2014-Q4,EMEIA,Software,2.180629829078112E7
2015-Q1,APAC,Academic,3018932.0283474918
2015-Q1,APAC,Core Test,1.855129816209218E7
2015-Q1,APAC,Data Acquisition,2.3471445414406575E7
2015-Q1,APAC,Embedded Systems,7519421.4373525595
2015-Q1,APAC,Global Services,2526876.189477554
2015-Q1,APAC,No Stripe Assigned,590.2352632801567
2015-Q1,APAC,RF,8314384.93168089
2015-Q1,APAC,Software,7540439.641311212
2015-Q1,Americas,Academic,4679398.013508959
2015-Q1,Americas,Core Test,2.781994106306675E7
2015-Q1,Americas,Data Acquisition,2.7732840178231433E7
2015-Q1,Americas,Embedded Systems,1.5994037615591202E7
2015-Q1,Americas,Global Services,3194841.7225255566
2015-Q1,Americas,No Stripe Assigned,61.81947607255996
2015-Q1,Americas,RF,1.3400095561039688E7
2015-Q1,Americas,Software,1.6271478623185527E7
2015-Q1,EMEIA,Academic,5308180.938251605
2015-Q1,EMEIA,Core Test,2.1142684789542302E7
2015-Q1,EMEIA,Data Acquisition,2.5680077119972214E7
2015-Q1,EMEIA,Embedded Systems,1.4045431320327725E7
2015-Q1,EMEIA,Global Services,3177120.2321149874
2015-Q1,EMEIA,No Stripe Assigned,513.5472516973548
2015-Q1,EMEIA,RF,9333010.97760742
2015-Q1,EMEIA,Software,1.965218297541474E7
2015-Q2,APAC,Academic,3424570.4988347758
2015-Q2,APAC,Core Test,1.8927238699687626E7
2015-Q2,APAC,Data Acquisition,2.5885319456006482E7
2015-Q2,APAC,Embedded Systems,8874091.586107185
2015-Q2,APAC,Global Services,2906601.269778843
2015-Q2,APAC,No Stripe Assigned,18713.361817443983
2015-Q2,APAC,RF,1.082663577842392E7
2015-Q2,APAC,Software,7639478.346101513
2015-Q2,Americas,Academic,5527793.511849853
2015-Q2,Americas,Core Test,3.135386849377472E7
2015-Q2,Americas,Data Acquisition,3.316097838946968E7
2015-Q2,Americas,Embedded Systems,1.4647713872169767E7
2015-Q2,Americas,Global Services,3740169.0057503763
2015-Q2,Americas,No Stripe Assigned,17633.529677052295
2015-Q2,Americas,RF,1.2317168493476795E7
2015-Q2,Americas,Software,1.6895624997437064E7
2015-Q2,EMEIA,Academic,5025558.564431747
2015-Q2,EMEIA,Core Test,1.9483158101407543E7
2015-Q2,EMEIA,Data Acquisition,2.5122939298865687E7
2015-Q2,EMEIA,Embedded Systems,1.3651297754158257E7
2015-Q2,EMEIA,Global Services,3162595.250877811
2015-Q2,EMEIA,No Stripe Assigned,2275.7015806683175
2015-Q2,EMEIA,RF,8533170.86357406
2015-Q2,EMEIA,Software,1.4976363685489167E7
2015-Q3,APAC,Academic,3650013.734730905
2015-Q3,APAC,Core Test,2.0587910055383053E7
2015-Q3,APAC,Data Acquisition,2.679149634249039E7
2015-Q3,APAC,Embedded Systems,9088086.674747592
2015-Q3,APAC,Global Services,2766873.956031964
2015-Q3,APAC,No Stripe Assigned,2812.4513971462543
2015-Q3,APAC,RF,6554372.703258773
2015-Q3,APAC,Software,5885517.278535571
2015-Q3,Americas,Academic,5994250.9642977975
2015-Q3,Americas,Core Test,3.264332868996216E7
2015-Q3,Americas,Data Acquisition,3.1656392008030783E7
2015-Q3,Americas,Embedded Systems,1.5177667542515825E7
2015-Q3,Americas,Global Services,3717707.077100341
2015-Q3,Americas,No Stripe Assigned,92495.51644917965
2015-Q3,Americas,RF,1.0492673215000119E7
2015-Q3,Americas,Software,1.6769914407712676E7
2015-Q3,EMEIA,Academic,5419484.077717873
2015-Q3,EMEIA,Core Test,1.884954824391338E7
2015-Q3,EMEIA,Data Acquisition,2.3787778860360153E7
2015-Q3,EMEIA,Embedded Systems,1.3897899475174874E7
2015-Q3,EMEIA,Global Services,2687352.5181927737
2015-Q3,EMEIA,Horizontal Products,152.29957360841877
2015-Q3,EMEIA,No Stripe Assigned,58.775052033394914
2015-Q3,EMEIA,RF,9933902.091823852
2015-Q3,EMEIA,Software,1.4591979757003466E7
2015-Q4,APAC,Academic,4467515.769628301
2015-Q4,APAC,Core Test,2.5482557896723084E7
2015-Q4,APAC,Data Acquisition,2.7477382081454616E7
2015-Q4,APAC,Embedded Systems,1.0111092605813174E7
2015-Q4,APAC,Global Services,3201599.289433588
2015-Q4,APAC,No Stripe Assigned,29574.948957324188
2015-Q4,APAC,RF,9940023.266410036
2015-Q4,APAC,Software,7468708.826674028
2015-Q4,Americas,Academic,5500794.7734864745
2015-Q4,Americas,Core Test,3.0014731680771254E7
2015-Q4,Americas,Data Acquisition,3.0987276390468102E7
2015-Q4,Americas,Embedded Systems,1.5599965259497987E7
2015-Q4,Americas,Global Services,4223499.431138828
2015-Q4,Americas,No Stripe Assigned,136686.38713547683
2015-Q4,Americas,RF,1.1201889751098126E7
2015-Q4,Americas,Software,2.0183273951856494E7
2015-Q4,EMEIA,Academic,5429938.417909035
2015-Q4,EMEIA,Core Test,2.4933554992759917E7
2015-Q4,EMEIA,Data Acquisition,2.821492146581469E7
2015-Q4,EMEIA,Embedded Systems,1.7546779663691428E7
2015-Q4,EMEIA,Global Services,3316119.045226935
2015-Q4,EMEIA,No Stripe Assigned,66143.66543081537
2015-Q4,EMEIA,RF,1.3297328583577268E7
2015-Q4,EMEIA,Software,2.0979682353025276E7
2016-Q1,APAC,Academic,2479248.8226089245
2016-Q1,APAC,Core Test,1.7624339562524743E7
2016-Q1,APAC,Data Acquisition,1.9856923100719634E7
2016-Q1,APAC,Embedded Systems,7816294.303897426
2016-Q1,APAC,Global Services,2502343.5118856784
2016-Q1,APAC,No Stripe Assigned,14690.900371900956
2016-Q1,APAC,RF,5881079.1061845645
2016-Q1,APAC,Software,5701437.9639156
2016-Q1,Americas,Academic,2949260.7889645686
2016-Q1,Americas,Core Test,1.7823241379880175E7
2016-Q1,Americas,Data Acquisition,2.0550586189137977E7
2016-Q1,Americas,Embedded Systems,1.1220960916957522E7
2016-Q1,Americas,Global Services,2524461.5597113194
2016-Q1,Americas,No Stripe Assigned,96581.1799428991
2016-Q1,Americas,RF,6567758.418702688
2016-Q1,Americas,Software,1.295771795003872E7
2016-Q1,EMEIA,Academic,3017453.050965981
2016-Q1,EMEIA,Core Test,1.507247702152857E7
2016-Q1,EMEIA,Data Acquisition,1.8690285695846945E7
2016-Q1,EMEIA,Embedded Systems,9254619.453006247
2016-Q1,EMEIA,Global Services,2311051.690635223
2016-Q1,EMEIA,No Stripe Assigned,35413.01815900831
2016-Q1,EMEIA,RF,5628488.058323754
2016-Q1,EMEIA,Software,1.5047041148133151E7
